mes,semana,regiao,estado,comportamento_pandemia,modalidade_ensino,modalidade_trabalho,respondentes
10,1,Nordeste,MA,Ficou em casa e só saiu quando necessário,Não aplicável,Presencial,18
10,1,Nordeste,MA,Ficou rigorosamente em casa,Não aplicável,Não aplicável,565
10,1,Nordeste,MA,Ficou rigorosamente em casa,Não aplicável,Remoto,1
10,1,Nordeste,MA,Ficou rigorosamente em casa,Não aplicável,Presencial,1
10,1,Nordeste,MA,Ignorado,Não aplicável,Não aplicável,28
10,1,Nordeste,MA,Ignorado,Não aplicável,Remoto,1
10,1,Nordeste,MA,Ignorado,Não aplicável,Presencial,1
10,2,Nordeste,MA,Continuou saindo normalmente,Não aplicável,Não aplicável,430
10,2,Nordeste,MA,Continuou saindo normalmente,Não aplicável,Remoto,5
10,2,Nordeste,MA,Continuou saindo normalmente,Não aplicável,Presencial,10
10,2,Nordeste,MA,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Não aplicável,Não aplicável,1855
10,2,Nordeste,MA,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Não aplicável,Remoto,55
10,2,Nordeste,MA,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Não aplicável,Presencial,71
10,2,Nordeste,MA,Ficou em casa e só saiu quando necessário,Não aplicável,Não aplicável,2194
10,2,Nordeste,MA,Ficou em casa e só saiu quando necessário,Não aplicável,Remoto,20
10,2,Nordeste,MA,Ficou em casa e só saiu quando necessário,Não aplicável,Presencial,25
10,2,Nordeste,MA,Ficou rigorosamente em casa,Não aplicável,Não aplicável,539
10,2,Nordeste,MA,Ignorado,Não aplicável,Não aplicável,6
10,3,Nordeste,MA,Continuou saindo normalmente,Não aplicável,Não aplicável,407
10,3,Nordeste,MA,Continuou saindo normalmente,Não aplicável,Remoto,2
10,3,Nordeste,MA,Continuou saindo normalmente,Não aplicável,Presencial,19
10,3,Nordeste,MA,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Não aplicável,Não aplicável,2014
10,3,Nordeste,MA,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Não aplicável,Remoto,37
10,3,Nordeste,MA,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Não aplicável,Presencial,56
10,3,Nordeste,MA,Ficou em casa e só saiu quando necessário,Não aplicável,Não aplicável,2076
10,3,Nordeste,MA,Ficou em casa e só saiu quando necessário,Não aplicável,Remoto,12
10,3,Nordeste,MA,Ficou em casa e só saiu quando necessário,Não aplicável,Presencial,18
10,3,Nordeste,MA,Ficou rigorosamente em casa,Não aplicável,Não aplicável,471
10,3,Nordeste,MA,Ficou rigorosamente em casa,Não aplicável,Remoto,2
10,3,Nordeste,MA,Ignorado,Não aplicável,Não aplicável,33
10,4,Nordeste,MA,Continuou saindo normalmente,Não aplicável,Não aplicável,387
10,4,Nordeste,MA,Continuou saindo normalmente,Não aplicável,Remoto,7
10,4,Nordeste,MA,Continuou saindo normalmente,Não aplicável,Presencial,7
10,4,Nordeste,MA,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Não aplicável,Não aplicável,1739
10,4,Nordeste,MA,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Não aplicável,Remoto,34
10,4,Nordeste,MA,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Não aplicável,Presencial,57
10,4,Nordeste,MA,Ficou em casa e só saiu quando necessário,Não aplicável,Não aplicável,2036
10,4,Nordeste,MA,Ficou em casa e só saiu quando necessário,Não aplicável,Remoto,13
10,4,Nordeste,MA,Ficou em casa e só saiu quando necessário,Não aplicável,Presencial,25
10,4,Nordeste,MA,Ficou rigorosamente em casa,Não aplicável,Não aplicável,537
10,4,Nordeste,MA,Ficou rigorosamente em casa,Não aplicável,Remoto,1
10,4,Nordeste,MA,Ficou rigorosamente em casa,Não aplicável,Presencial,2
10,4,Nordeste,MA,Ignorado,Não aplicável,Não aplicável,18
10,4,Nordeste,MA,Ignorado,Não aplicável,Presencial,2
11,1,Nordeste,MA,Continuou saindo normalmente,Não aplicável,Não aplicável,326
11,1,Nordeste,MA,Continuou saindo normalmente,Não aplicável,Remoto,5
11,1,Nordeste,MA,Continuou saindo normalmente,Não aplicável,Presencial,7
11,1,Nordeste,MA,Continuou saindo normalmente,Presencial,Não aplicável,2
11,1,Nordeste,MA,Continuou saindo normalmente,Híbrido,Não aplicável,10
11,1,Nordeste,MA,Continuou saindo normalmente,Remoto,Não aplicável,75
11,1,Nordeste,MA,Continuou saindo normalmente,Remoto,Remoto,1
11,1,Nordeste,MA,Continuou saindo normalmente,Remoto,Não aplicável,51
11,1,Nordeste,MA,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Não aplicável,Não aplicável,1547
11,1,Nordeste,MA,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Não aplicável,Remoto,45
11,1,Nordeste,MA,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Não aplicável,Presencial,61
11,1,Nordeste,MA,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Presencial,Não aplicável,12
11,1,Nordeste,MA,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Híbrido,Não aplicável,32
11,1,Nordeste,MA,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Remoto,Não aplicável,283
11,1,Nordeste,MA,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Remoto,Remoto,1
11,1,Nordeste,MA,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Remoto,Presencial,5
11,1,Nordeste,MA,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Remoto,Não aplicável,59
11,1,Nordeste,MA,Ficou em casa e só saiu quando necessário,Não aplicável,Não aplicável,1411
11,1,Nordeste,MA,Ficou em casa e só saiu quando necessário,Não aplicável,Remoto,12
11,1,Nordeste,MA,Ficou em casa e só saiu quando necessário,Não aplicável,Presencial,21
11,1,Nordeste,MA,Ficou em casa e só saiu quando necessário,Presencial,Não aplicável,26
11,1,Nordeste,MA,Ficou em casa e só saiu quando necessário,Híbrido,Não aplicável,38
11,1,Nordeste,MA,Ficou em casa e só saiu quando necessário,Remoto,Não aplicável,424
11,1,Nordeste,MA,Ficou em casa e só saiu quando necessário,Remoto,Remoto,1
11,1,Nordeste,MA,Ficou em casa e só saiu quando necessário,Remoto,Presencial,1
11,1,Nordeste,MA,Ficou em casa e só saiu quando necessário,Remoto,Não aplicável,141
11,1,Nordeste,MA,Ficou rigorosamente em casa,Não aplicável,Não aplicável,309
11,1,Nordeste,MA,Ficou rigorosamente em casa,Presencial,Não aplicável,2
11,1,Nordeste,MA,Ficou rigorosamente em casa,Híbrido,Não aplicável,5
11,1,Nordeste,MA,Ficou rigorosamente em casa,Remoto,Não aplicável,128
11,1,Nordeste,MA,Ficou rigorosamente em casa,Remoto,Remoto,1
11,1,Nordeste,MA,Ficou rigorosamente em casa,Remoto,Não aplicável,43
11,1,Nordeste,MA,Ignorado,Não aplicável,Não aplicável,18
11,1,Nordeste,MA,Ignorado,Remoto,Não aplicável,4
11,2,Nordeste,MA,Continuou saindo normalmente,Não aplicável,Não aplicável,437
11,2,Nordeste,MA,Continuou saindo normalmente,Não aplicável,Remoto,13
11,2,Nordeste,MA,Continuou saindo normalmente,Não aplicável,Presencial,3
11,2,Nordeste,MA,Continuou saindo normalmente,Presencial,Não aplicável,7
11,2,Nordeste,MA,Continuou saindo normalmente,Híbrido,Não aplicável,32
11,2,Nordeste,MA,Continuou saindo normalmente,Híbrido,Remoto,1
11,2,Nordeste,MA,Continuou saindo normalmente,Remoto,Não aplicável,112
11,2,Nordeste,MA,Continuou saindo normalmente,Remoto,Presencial,1
